retweet_count,mention_count,follower_count,verified,tweet_length,username_length,hashtag_count,has_hashtag,account_age_days
25,0,4449,0,80,8,5,1,31
70,0,3750,0,58,9,5,1,622
51,0,1155,0,70,13,3,1,475
0,3,6889,0,41,5,4,1,609
86,5,5821,0,52,17,0,0,871
30,4,2346,1,55,10,5,1,484
47,0,7701,1,38,10,3,1,199
12,5,447,1,95,13,2,1,1133
40,5,6328,0,94,15,5,1,652
85,2,550,1,84,13,1,1,335
48,3,4950,1,57,11,5,1,337
17,0,7693,0,75,9,4,1,460
88,2,4612,1,84,8,2,1,873
50,0,2585,1,80,7,2,1,1205
50,5,3623,1,53,6,2,1,497
66,3,8892,0,62,9,2,1,460
59,5,9217,1,38,7,0,0,459
26,2,9182,1,63,9,5,1,685
42,5,5050,0,67,7,4,1,93
96,2,3059,0,61,11,2,1,148
39,4,7332,0,69,12,2,1,329
13,2,9520,1,82,9,4,1,809
29,3,7501,0,78,10,3,1,107
99,1,5461,0,87,8,5,1,285
71,5,3558,1,75,7,0,0,970
26,4,811,0,43,5,4,1,654
76,5,4075,0,40,8,0,0,439
95,5,6743,1,75,17,3,1,750
88,0,1746,0,79,9,0,0,176
61,2,1487,0,81,16,4,1,756
11,3,4748,1,61,6,4,1,1212
38,5,3797,0,51,12,1,1,452
48,4,702,1,45,5,4,1,479
27,0,7646,1,46,13,4,1,663
37,1,3617,0,58,12,2,1,951
3,5,356,0,44,7,2,1,338
74,4,3110,0,80,11,4,1,1131
15,4,3060,1,77,12,0,0,126
12,5,4116,1,87,6,2,1,3
24,5,1971,1,42,6,2,1,796
76,4,8290,1,59,12,0,0,242
18,2,1504,1,51,13,5,1,531
87,2,7264,0,83,6,2,1,810
79,3,6122,0,47,13,0,0,32
23,1,958,1,71,6,0,0,981
87,2,430,0,43,13,3,1,839
82,2,7908,1,75,5,2,1,1142
57,1,1775,1,67,12,3,1,1151
15,0,2997,0,83,8,4,1,577
27,3,8622,1,72,10,2,1,502
42,2,9188,0,68,9,2,1,394
57,4,8403,0,90,12,0,0,883
55,5,785,0,64,5,5,1,965
70,5,4485,1,72,12,4,1,762
81,5,2301,0,63,6,1,1,1014
85,1,1678,0,30,13,4,1,1183
62,3,7039,0,61,12,2,1,286
94,0,1459,1,44,11,3,1,487
38,3,7758,0,78,11,1,1,579
35,2,741,0,39,15,5,1,180
74,0,4984,1,39,9,5,1,1044
11,0,210,1,57,13,2,1,815
2,2,9579,0,30,9,4,1,915
27,2,5336,1,55,9,4,1,857
73,3,2027,1,46,9,1,1,481
74,0,389,0,64,10,5,1,858
18,4,9398,0,69,7,2,1,381
83,0,6527,0,55,9,4,1,893
85,2,4944,0,110,7,5,1,1141
96,5,899,0,45,8,2,1,14
53,0,7678,0,42,13,2,1,42
4,2,2560,0,86,14,3,1,881
71,2,365,1,49,15,3,1,913
76,1,8820,0,50,10,5,1,147
66,3,9743,1,95,6,0,0,91
26,3,135,0,48,9,2,1,823
55,1,5373,1,52,5,5,1,1111
84,0,6152,0,46,14,4,1,469
77,5,8909,0,50,5,5,1,109
57,2,7056,0,61,7,5,1,1122
66,2,7586,1,72,14,0,0,1197
67,3,5550,0,36,9,1,1,1057
74,3,8575,1,83,6,4,1,114
46,4,2199,1,67,11,3,1,1173
57,0,2339,1,71,11,1,1,162
18,2,4640,1,59,14,5,1,257
7,0,8889,0,51,9,1,1,1007
59,0,1938,0,44,7,4,1,1224
79,2,4316,1,77,10,5,1,863
64,2,6492,1,74,7,1,1,529
58,5,1823,0,47,9,0,0,472
77,4,3708,1,38,8,0,0,19
13,1,7727,0,45,6,0,0,285
43,2,1538,0,79,6,2,1,1196
16,1,5771,1,56,9,4,1,643
23,3,3219,0,58,13,3,1,567
61,3,1492,0,61,7,5,1,802
64,5,1430,0,45,7,0,0,732
98,5,559,1,61,14,3,1,1234
15,4,3026,0,34,8,5,1,361
74,1,6955,1,65,10,0,0,87
86,0,2142,0,69,12,0,0,1186
7,4,7212,1,47,7,5,1,326
96,0,4649,0,79,9,4,1,349
62,4,2967,1,76,14,1,1,341
54,0,6042,1,49,10,1,1,733
43,2,2902,0,67,10,5,1,342
65,1,5869,1,56,10,2,1,723
98,5,4475,0,98,7,3,1,1102
90,3,1059,1,35,6,1,1,942
97,5,3182,1,32,6,3,1,236
16,5,1120,0,81,9,1,1,1121
68,5,2231,0,79,10,5,1,160
65,0,6007,1,42,9,5,1,1121
31,3,5140,0,96,8,1,1,910
75,1,5631,1,47,11,1,1,439
54,2,9702,1,45,11,5,1,41
80,3,6966,0,55,6,1,1,1218
60,5,3905,0,61,9,4,1,403
7,4,67,1,72,9,2,1,865
3,4,2565,1,64,7,2,1,1218
7,3,2997,0,56,7,0,0,1179
9,5,9650,1,87,8,1,1,1141
97,2,4373,1,68,14,2,1,134
17,5,3934,0,54,7,3,1,722
26,3,5404,1,70,8,4,1,249
32,1,2018,1,59,7,0,0,1116
13,2,7562,0,76,9,3,1,1032
61,4,127,0,42,9,2,1,843
31,1,4510,1,64,18,5,1,19
83,2,8263,1,46,10,4,1,457
35,3,8996,1,86,12,5,1,1093
82,1,5988,0,43,6,3,1,292
71,2,3200,0,29,10,4,1,680
5,5,5067,1,78,8,4,1,1137
37,5,3441,1,73,8,4,1,341
94,0,459,1,43,19,4,1,443
37,5,9345,0,82,7,2,1,1050
52,5,6221,0,84,11,1,1,1160
62,2,5238,1,77,7,5,1,900
45,5,8620,0,86,12,4,1,353
18,2,537,0,35,8,5,1,530
49,0,1537,1,83,5,2,1,521
9,1,3811,0,70,6,0,0,322
65,3,7349,0,91,11,0,0,484
72,4,4514,1,39,14,3,1,143
95,3,1624,1,54,8,1,1,663
59,4,8445,1,80,6,5,1,280
36,0,987,1,45,8,5,1,156
48,2,8962,1,75,13,1,1,150
11,2,263,1,40,12,0,0,267
3,1,962,0,77,9,2,1,857
62,4,1356,1,67,11,5,1,76
25,0,4043,0,51,10,2,1,443
52,3,6152,1,68,15,5,1,57
0,1,9340,1,48,10,1,1,280
17,0,5698,1,48,8,0,0,1159
40,5,4297,1,70,16,4,1,472
63,4,6173,0,46,8,5,1,391
43,5,9617,0,51,7,4,1,1064
63,2,7044,0,40,9,4,1,372
39,1,43,1,77,4,0,0,141
52,1,9705,0,74,8,0,0,1136
91,2,6238,0,82,7,5,1,778
29,5,2063,1,57,13,3,1,1095
76,0,8701,1,71,10,0,0,537
10,4,9158,0,84,15,4,1,292
99,0,1126,0,84,12,0,0,702
16,4,8991,1,76,8,1,1,529
78,3,8117,1,63,11,2,1,648
68,2,1141,0,53,7,2,1,546
51,5,4339,1,47,11,3,1,350
45,4,4659,1,73,11,4,1,623
5,4,1124,1,44,10,4,1,606
43,4,7584,0,48,12,3,1,304
65,3,7691,0,66,9,2,1,568
22,1,9247,1,82,14,2,1,463
11,2,8223,0,71,11,0,0,839
42,1,8701,0,56,9,0,0,702
6,5,34,0,55,12,4,1,994
90,5,1936,0,81,9,2,1,24
60,2,6447,1,54,8,1,1,327
48,2,8565,0,37,13,5,1,1106
57,2,7318,0,69,14,0,0,11
0,2,5731,0,68,12,1,1,940
36,2,8178,0,50,11,2,1,1156
24,0,7048,0,86,9,5,1,181
56,3,5740,0,59,11,1,1,780
46,2,6366,1,46,7,5,1,1152
78,5,9349,1,48,5,3,1,824
95,2,1082,0,40,12,0,0,1231
59,5,1471,1,53,11,2,1,969
100,4,9510,0,76,8,5,1,1079
10,1,5210,1,40,8,5,1,789
14,4,8027,0,60,9,4,1,999
70,0,9615,0,68,13,1,1,780
48,1,4997,0,80,8,2,1,630
36,2,827,0,67,9,1,1,985
22,1,6283,0,55,8,5,1,315
53,4,1068,0,60,9,3,1,1095
34,4,3257,0,80,10,3,1,1152
63,0,1047,1,55,11,5,1,761
41,5,1443,1,53,10,3,1,411
30,3,7493,1,67,10,4,1,1065
35,3,1353,1,58,12,4,1,691
27,2,7055,1,53,13,4,1,337
65,0,5742,0,34,9,4,1,203
42,3,8947,1,76,10,3,1,40
70,1,2892,1,79,6,0,0,435
88,4,5751,0,65,13,3,1,318
21,5,5530,1,39,11,0,0,989
92,3,8280,0,43,14,4,1,788
65,2,8052,1,70,7,0,0,830
29,3,3224,0,79,6,0,0,383
77,4,7006,1,49,11,1,1,1093
57,1,7749,1,57,8,3,1,356
61,2,6171,1,60,12,4,1,161
23,0,4257,0,80,13,4,1,568
79,3,6543,0,66,7,0,0,394
52,1,7220,0,88,8,2,1,565
77,0,8393,1,34,11,4,1,213
12,2,8940,1,49,8,5,1,265
93,4,4415,1,68,12,3,1,10
80,1,6468,0,74,13,2,1,264
77,3,3261,0,58,8,1,1,593
85,1,45,0,40,9,2,1,689
69,4,3600,1,94,9,2,1,1150
21,3,6844,0,57,8,0,0,609
17,4,1229,1,46,7,2,1,455
96,0,7169,1,88,9,0,0,604
40,2,168,1,77,11,2,1,656
80,0,9488,0,55,11,2,1,911
84,2,9118,1,86,12,2,1,438
83,3,6185,1,56,9,0,0,396
19,4,8341,0,44,13,1,1,435
0,0,5933,1,74,7,1,1,1153
59,5,4894,0,68,7,0,0,1083
97,1,1509,0,85,8,1,1,560
65,4,2971,1,86,15,1,1,928
4,0,8051,0,71,6,5,1,434
25,5,1915,1,55,7,5,1,321
100,0,6237,1,51,9,3,1,400
13,5,3441,1,75,5,5,1,989
40,4,9426,1,65,10,3,1,116
26,4,5744,1,34,7,1,1,476
3,2,4403,0,42,9,3,1,1041
50,4,3464,1,83,9,3,1,430
0,4,8251,0,76,7,2,1,479
40,2,7446,1,90,10,4,1,1023
65,2,3918,1,66,9,4,1,150
79,4,9352,0,97,9,2,1,1125
57,0,6541,0,53,13,0,0,642
63,4,8150,0,39,7,5,1,747
100,5,3147,1,75,6,5,1,1235
10,1,1330,1,77,7,4,1,1100
43,5,7851,1,47,9,1,1,119
13,5,5341,0,53,9,4,1,758
83,4,517,0,75,6,1,1,146
95,5,6460,1,35,7,1,1,154
85,3,4630,0,40,9,2,1,238
58,2,2692,0,78,6,5,1,787
4,1,7367,0,38,11,4,1,187
63,2,4354,1,51,13,2,1,995
34,4,5507,1,76,8,1,1,726
59,3,5832,0,85,5,1,1,830
34,3,5380,0,55,6,0,0,474
30,1,5754,1,69,12,4,1,509
71,0,2932,1,77,10,0,0,833
41,0,1484,1,71,13,0,0,478
40,3,9305,1,65,6,5,1,850
68,3,9751,1,56,6,4,1,219
53,0,1194,0,78,13,0,0,1215
53,0,1837,1,43,8,5,1,498
97,4,2103,1,64,15,0,0,1221
31,1,8059,1,74,7,5,1,1173
50,4,7715,1,55,10,2,1,201
95,2,2200,0,92,6,3,1,755
24,3,3703,0,62,7,0,0,1151
52,3,3662,0,71,12,3,1,50
15,0,6241,1,73,6,5,1,106
3,2,4985,0,62,8,0,0,268
28,5,4805,1,79,6,4,1,897
63,0,5917,1,31,8,2,1,1084
55,3,610,1,54,9,3,1,459
71,2,437,1,40,7,3,1,834
23,4,3985,1,66,8,0,0,37
79,4,6540,1,70,8,1,1,375
43,5,8991,0,84,10,3,1,319
15,2,554,0,66,11,5,1,537
14,5,9513,0,62,6,2,1,1059
60,3,1844,0,85,14,5,1,259
52,4,690,1,69,7,1,1,156
67,0,1867,0,53,8,3,1,806
94,4,8865,0,84,11,1,1,1058
63,4,9848,0,79,16,4,1,216
0,4,1662,1,63,10,2,1,1121
35,2,2224,1,61,9,5,1,755
85,3,5159,0,77,16,5,1,583
24,2,861,0,71,13,0,0,436
41,2,1821,1,49,8,1,1,22
7,5,640,1,61,14,4,1,25
74,2,7664,1,71,5,4,1,1006
15,1,5689,1,49,13,5,1,1194
63,5,1472,1,41,6,0,0,129
35,5,4112,1,65,12,3,1,510
9,3,1004,1,77,16,5,1,1234
16,4,269,0,63,6,3,1,330
56,5,2401,1,34,8,5,1,1150
66,1,7127,0,49,8,2,1,229
96,4,8601,1,55,16,1,1,1060
45,1,8108,0,82,9,2,1,823
42,5,7775,1,59,7,0,0,470
79,1,5134,1,49,13,1,1,19
45,3,3902,1,70,13,2,1,777
75,3,3927,0,76,11,0,0,539
53,4,3746,0,73,7,4,1,268
54,3,3058,0,45,9,4,1,378
37,4,7723,0,78,10,3,1,1209
73,0,6798,1,38,15,0,0,1027
91,3,2818,0,53,7,4,1,877
10,2,39,1,40,8,5,1,1028
17,5,7864,0,57,4,3,1,936
47,5,2070,1,81,12,0,0,1089
3,0,6298,1,44,12,2,1,1223
85,2,3638,0,80,14,3,1,960
8,0,4503,1,50,7,3,1,410
31,5,6419,1,39,7,4,1,105
38,5,3999,0,75,14,0,0,942
99,4,5257,1,54,10,0,0,600
84,1,722,1,37,10,2,1,1109
46,2,7416,1,49,11,4,1,54
67,4,4736,1,75,6,1,1,235
59,4,7049,0,82,8,1,1,52
49,1,494,0,89,8,5,1,253
57,0,5644,0,54,13,5,1,941
86,1,3514,1,71,10,3,1,986
84,2,5872,1,78,13,3,1,866
7,2,2838,0,74,13,4,1,437
11,2,141,0,86,10,5,1,760
94,3,8401,0,72,6,5,1,135
71,4,404,0,48,12,0,0,689
35,1,7247,1,63,12,3,1,620
1,1,6396,0,40,10,2,1,695
25,3,2997,0,60,10,0,0,1204
83,2,930,1,47,11,4,1,400
87,1,7399,0,44,8,1,1,261
18,1,6701,0,37,10,4,1,571
58,0,9359,0,71,13,3,1,347
95,2,4100,1,88,10,5,1,1177
46,1,2108,0,55,8,5,1,737
91,5,6153,1,54,13,5,1,48
78,3,2446,1,50,7,2,1,91
60,0,3445,0,54,14,2,1,414
81,2,6084,1,52,15,4,1,289
52,3,1774,1,44,14,2,1,237
43,4,380,0,84,13,0,0,416
2,4,745,1,57,18,5,1,312
25,2,4404,0,78,13,0,0,487
20,2,7342,1,46,12,1,1,243
71,4,4957,1,53,13,0,0,420
38,2,8769,1,47,13,5,1,1141
68,3,3381,0,35,8,3,1,635
94,3,4007,1,72,12,3,1,871
29,0,155,0,66,7,2,1,618
56,1,1590,0,40,7,5,1,753
43,3,8755,1,66,6,3,1,863
80,5,4326,1,55,9,0,0,280
32,0,5274,0,73,8,4,1,84
5,2,8102,1,56,8,4,1,817
12,3,6703,1,62,12,5,1,527
29,5,7451,1,73,7,5,1,305
93,1,9637,0,59,12,4,1,1210
27,3,5269,0,73,6,1,1,141
92,2,4784,1,45,6,4,1,426
73,5,1736,1,50,6,1,1,762
87,1,4242,1,60,7,3,1,555
71,2,419,1,86,6,0,0,1160
77,0,4577,1,83,9,4,1,504
55,5,5438,0,59,9,5,1,647
5,2,201,1,42,13,2,1,1181
52,5,347,0,79,14,1,1,811
49,4,810,1,80,7,3,1,803
92,2,8384,0,48,8,3,1,657
95,5,2336,1,79,12,4,1,767
65,1,6861,1,75,6,0,0,617
2,5,3182,1,37,7,4,1,1040
18,2,6974,0,64,7,4,1,1235
13,4,805,1,98,14,4,1,981
41,4,7840,1,80,9,4,1,29
62,2,5179,0,48,5,0,0,498
29,1,2889,0,79,13,5,1,249
34,4,73,0,55,10,3,1,960
15,5,6967,1,55,9,5,1,602
16,3,8163,1,76,14,4,1,601
89,5,1869,1,63,10,0,0,346
94,5,3998,1,73,13,2,1,236
44,4,5369,1,35,9,4,1,738
83,4,37,1,58,8,4,1,570
10,5,4766,0,61,8,1,1,345
34,4,981,1,81,12,1,1,1124
12,2,9091,0,51,9,3,1,1071
90,1,1748,1,72,8,3,1,951
68,5,6050,0,73,8,5,1,711
12,3,2847,1,53,14,4,1,428
57,5,2476,0,44,5,1,1,866
42,1,5372,0,55,10,2,1,372
38,1,4420,1,64,12,2,1,761
73,3,3730,1,75,10,2,1,462
41,0,3437,1,72,10,3,1,228
95,0,6331,1,64,10,0,0,152
36,2,1355,0,67,12,5,1,504
51,3,5612,1,44,10,4,1,524
28,4,8953,1,70,8,2,1,605
33,1,4361,0,85,12,4,1,762
96,3,5237,0,81,8,5,1,138
52,4,151,1,89,7,0,0,1159
65,3,4433,1,62,11,1,1,157
40,0,1680,1,42,6,4,1,1231
23,4,1579,0,36,6,5,1,1039
84,0,3177,1,46,13,2,1,15
85,2,6652,1,59,10,3,1,328
39,2,8367,0,58,8,1,1,1065
38,0,3902,0,47,7,3,1,1137
9,4,6832,1,50,11,3,1,1237
44,4,1192,0,64,9,5,1,1023
11,4,993,1,52,10,2,1,596
25,4,7093,0,85,17,0,0,918
30,4,3823,0,50,11,0,0,681
99,3,4169,0,39,7,2,1,899
36,4,9198,1,63,16,0,0,180
62,0,1171,0,84,10,0,0,1035
46,5,3581,0,72,6,5,1,404
63,3,3347,0,69,7,1,1,1091
95,0,3441,0,46,7,0,0,324
44,4,8170,0,48,12,5,1,1204
52,0,9983,0,36,10,0,0,912
53,0,5555,1,88,15,2,1,1130
39,4,2801,0,59,10,0,0,641
11,4,4548,1,50,11,1,1,259
89,1,5448,0,80,11,3,1,77
22,2,5420,0,87,11,0,0,334
54,0,676,0,47,7,5,1,918
26,2,1160,1,60,8,1,1,261
3,0,3580,1,80,8,0,0,588
59,4,652,0,59,12,2,1,1205
45,5,7372,1,75,13,4,1,367
16,3,6177,0,50,14,0,0,474
97,2,1653,0,83,11,4,1,467
93,3,4279,1,30,11,2,1,815
33,4,126,1,89,9,4,1,1000
10,0,7604,0,43,5,0,0,337
8,3,442,1,78,11,3,1,1168
44,2,9442,0,65,12,5,1,975
69,1,2514,1,84,7,0,0,725
70,0,8123,0,52,9,0,0,1227
66,2,424,0,80,9,2,1,957
9,5,4352,1,35,9,3,1,64
42,1,2654,0,70,6,4,1,292
16,3,4141,0,47,4,1,1,558
77,0,9401,1,71,8,4,1,463
24,0,99,1,38,13,5,1,695
0,3,8686,1,90,6,4,1,183
23,3,308,0,77,11,5,1,803
42,3,3208,0,77,11,3,1,1122
51,4,1556,1,70,7,5,1,135
3,1,69,0,52,7,1,1,1202
41,1,5768,0,92,9,0,0,127
48,3,8151,1,65,8,0,0,1235
10,0,6335,0,90,11,1,1,831
62,0,3663,0,64,11,3,1,256
3,5,5237,1,49,8,0,0,485
34,4,891,0,36,8,1,1,859
28,1,658,1,74,7,4,1,870
21,2,7688,1,74,11,5,1,1080
93,0,3184,1,79,13,4,1,621
88,4,5374,1,85,13,2,1,640
73,0,2192,0,58,9,4,1,954
70,3,3168,0,60,12,4,1,867
21,1,7152,0,69,7,0,0,492
20,0,8308,0,64,12,5,1,177
49,0,6887,0,80,11,1,1,839
20,3,9956,1,89,8,2,1,1165
38,1,8709,1,88,6,2,1,427
87,0,6733,0,31,10,4,1,597
16,1,4715,0,46,4,2,1,1
23,4,4153,0,67,8,1,1,755
1,2,7498,1,72,9,5,1,398
7,0,7876,1,36,6,0,0,410
22,1,3904,1,82,11,0,0,1026
40,0,923,0,76,10,5,1,98
55,3,9140,0,43,12,5,1,783
65,4,6467,1,52,13,5,1,1228
33,3,3652,1,49,5,1,1,472
2,4,7071,1,48,11,3,1,812
74,2,4336,1,46,12,4,1,226
12,4,9130,1,39,6,5,1,256
31,5,8039,0,72,8,1,1,444
9,1,6793,0,89,16,1,1,488
20,1,2629,1,50,7,2,1,286
34,1,3271,1,91,13,1,1,589
35,3,7645,1,66,12,1,1,520
3,2,5055,1,91,6,3,1,313
34,3,4868,0,65,12,2,1,896
93,2,5996,0,48,9,1,1,560
82,4,8351,1,46,11,4,1,429
21,1,6322,1,86,15,3,1,535
58,1,5633,0,38,6,4,1,552
2,5,1704,1,73,10,4,1,724
5,1,4920,0,45,8,4,1,1086
83,5,7817,1,41,6,2,1,1236
52,4,9303,1,54,14,5,1,990
10,0,2933,0,64,11,4,1,428
45,1,6577,0,77,12,0,0,244
3,5,2472,0,66,7,0,0,233
64,0,9799,0,31,12,1,1,579
70,0,1319,1,48,12,5,1,850
83,5,4199,0,53,13,1,1,212
20,4,2118,1,81,9,1,1,328
60,2,5047,1,44,7,0,0,63
37,1,5530,1,76,8,5,1,866
97,1,5009,0,88,9,3,1,461
27,5,2302,1,68,13,2,1,215
72,5,9968,1,39,7,2,1,248
29,2,872,1,52,8,5,1,0
8,0,1452,1,42,8,3,1,706
28,5,5400,0,64,6,2,1,693
83,1,6171,0,76,9,3,1,754
40,5,7771,0,68,9,0,0,1217
5,4,4110,0,61,7,0,0,721
15,5,5584,1,54,7,2,1,627
79,5,2202,1,73,10,1,1,203
36,2,8259,1,41,7,2,1,352
38,3,1841,0,30,14,4,1,854
4,5,4124,0,79,14,2,1,187
91,3,4869,0,58,11,5,1,762
95,4,3381,0,95,10,2,1,753
46,5,3360,1,86,6,5,1,6
77,4,8305,0,43,8,2,1,553
57,1,3297,0,56,7,5,1,1153
99,2,4393,0,80,16,2,1,725
7,3,4214,1,46,11,2,1,862
59,5,1074,0,54,11,2,1,69
9,3,2668,1,58,7,3,1,530
34,2,4429,0,74,9,5,1,418
32,3,1197,1,82,7,4,1,1246
53,1,483,1,98,13,2,1,269
41,1,2640,0,64,5,1,1,845
34,0,7576,0,76,7,3,1,1242
94,1,2027,1,65,7,3,1,819
67,2,3372,1,41,7,3,1,276
100,4,6935,0,50,9,4,1,376
7,4,7835,0,64,10,1,1,103
83,5,252,1,93,5,4,1,868
52,3,537,0,82,10,4,1,567
69,5,5136,1,94,6,0,0,717
88,2,1696,1,50,8,4,1,761
100,0,6068,1,91,10,2,1,22
50,1,3007,0,43,10,5,1,545
75,3,2709,1,86,6,2,1,817
49,4,1455,1,78,15,1,1,1070
75,5,703,0,86,11,4,1,1048
77,1,7377,1,36,13,3,1,79
13,1,4259,1,82,10,4,1,1064
58,0,8459,1,82,12,1,1,281
78,3,7980,1,55,16,2,1,787
86,5,9904,0,60,13,1,1,834
29,4,7875,1,43,8,0,0,672
90,2,9827,0,47,18,1,1,682
41,4,4702,1,44,6,0,0,1072
23,4,6169,0,35,6,1,1,541
34,1,109,1,55,12,0,0,177
9,0,7436,1,71,5,0,0,938
64,0,9478,1,75,9,5,1,544
15,1,9937,1,73,9,0,0,1226
82,0,3005,0,89,6,0,0,416
9,1,4456,1,87,9,2,1,698
53,4,9869,1,69,8,3,1,1032
81,0,5245,1,42,14,0,0,528
32,3,9892,1,41,12,1,1,1236
92,4,1221,0,77,9,0,0,1007
93,3,7838,1,71,11,0,0,871
8,2,2287,1,44,6,2,1,756
87,3,5510,0,69,12,5,1,903
67,2,9255,1,81,9,5,1,152
32,4,1081,0,49,6,0,0,298
37,5,9433,0,47,7,3,1,636
85,5,2834,1,59,9,0,0,465
75,3,3397,0,38,11,0,0,394
90,5,9798,0,35,12,3,1,336
56,1,123,0,58,12,1,1,70
66,0,956,0,44,11,1,1,644
47,1,3404,0,75,4,2,1,1126
75,0,218,0,58,7,2,1,684
0,3,6559,0,36,7,5,1,219
56,0,1071,1,63,5,4,1,788
62,2,1012,0,51,6,2,1,470
25,0,4798,0,72,12,2,1,1129
82,3,3409,0,74,8,5,1,856
43,2,5121,0,43,13,3,1,899
28,1,602,1,41,13,4,1,537
49,0,6811,1,81,8,5,1,1088
65,0,925,0,88,15,0,0,372
84,3,7543,1,69,8,4,1,1153
83,1,4487,1,52,9,0,0,1105
96,1,8297,1,76,8,2,1,447
73,5,1755,0,85,11,2,1,200
57,0,7191,0,54,7,1,1,1219
72,5,4858,0,80,5,4,1,888
90,3,3226,0,59,11,1,1,203
12,3,8208,1,39,13,2,1,1060
25,2,5068,1,58,13,2,1,300
61,4,328,1,59,8,5,1,1181
38,2,7560,1,67,11,4,1,632
89,1,3538,1,73,8,1,1,1070
67,2,3905,0,76,13,5,1,510
7,2,6718,0,84,7,1,1,1195
52,4,9528,0,74,11,5,1,1216
2,1,6352,1,64,11,4,1,745
23,3,4598,0,77,7,2,1,919
19,5,5773,0,75,5,5,1,1034
65,0,9637,0,84,12,5,1,819
91,4,6381,1,84,11,3,1,315
87,2,5257,1,57,11,5,1,1060
28,0,4014,1,69,8,2,1,872
51,1,7614,1,86,6,3,1,995
48,2,314,0,76,13,1,1,661
62,1,9554,0,78,7,3,1,141
48,4,6202,1,88,7,2,1,1181
39,1,3559,1,71,9,5,1,1022
62,3,7230,0,67,7,3,1,105
15,1,4192,1,67,6,3,1,501
40,4,7283,1,80,8,0,0,986
72,5,6387,1,56,7,4,1,717
39,1,6076,0,71,12,1,1,420
61,4,3937,0,69,13,0,0,570
93,0,934,1,48,7,3,1,216
29,3,2976,0,68,9,2,1,1071
17,3,7551,0,70,5,5,1,294
35,4,7846,0,58,10,5,1,456
27,5,7768,0,57,15,0,0,442
48,5,6667,1,53,6,4,1,962
43,5,2426,1,56,9,0,0,588
85,2,2915,0,42,7,1,1,890
84,1,9491,1,53,11,0,0,214
88,3,3521,1,88,7,5,1,1106
42,1,7936,1,49,6,0,0,1227
99,3,470,1,72,9,2,1,537
42,0,7587,0,72,12,0,0,172
95,1,5328,1,52,7,0,0,669
99,2,1754,0,52,8,5,1,1057
74,0,4486,0,52,7,3,1,77
85,1,2628,1,50,6,2,1,969
35,4,33,0,70,5,1,1,788
18,3,7139,1,85,11,1,1,400
54,4,2362,0,64,13,2,1,130
72,1,5677,0,71,6,3,1,343
1,5,562,0,74,8,2,1,324
95,5,6263,0,56,9,1,1,822
7,4,3348,1,87,6,0,0,1208
72,1,6697,1,51,11,0,0,468
1,1,3621,1,50,12,2,1,976
57,1,6867,0,51,10,5,1,709
29,4,6592,1,72,10,4,1,239
48,0,4059,1,50,13,4,1,1037
84,5,1424,1,43,8,2,1,1196
30,3,1188,1,37,13,3,1,705
36,0,2159,1,68,9,3,1,103
10,0,4190,0,69,15,5,1,454
49,1,8002,1,40,14,5,1,453
26,3,9381,0,81,6,1,1,213
80,5,377,0,66,7,0,0,832
3,1,5446,0,81,14,0,0,976
33,3,4413,0,64,12,0,0,602
77,0,9199,1,56,11,5,1,1215
47,5,5507,0,71,13,5,1,639
14,5,3784,0,62,17,4,1,1226
16,2,3171,1,85,7,4,1,1082
87,5,13,1,90,6,0,0,797
41,2,7669,1,60,8,2,1,430
81,1,8239,0,45,15,3,1,792
91,0,892,0,79,14,3,1,389
9,4,281,1,48,13,0,0,487
15,4,9680,0,82,5,1,1,453
51,0,562,1,81,13,4,1,695
67,1,8474,0,65,11,4,1,884
56,5,4931,1,37,7,1,1,1212
87,0,1685,0,65,11,3,1,642
18,0,3050,1,36,12,1,1,645
99,5,6588,0,80,8,2,1,537
62,2,8527,1,45,7,2,1,731
7,0,2922,1,49,11,3,1,625
29,2,2007,0,70,8,0,0,20
93,4,5766,0,61,10,2,1,1049
89,1,7065,1,92,11,4,1,232
88,3,1957,0,90,12,4,1,1085
86,3,1346,0,85,14,0,0,127
95,5,1214,0,92,8,1,1,1114
25,3,2935,0,61,7,4,1,1183
87,3,9393,0,42,14,4,1,607
66,4,7012,1,73,9,3,1,1150
57,2,3123,0,49,6,2,1,976
64,4,444,0,66,6,1,1,478
3,2,98,1,46,12,2,1,1106
5,2,417,1,75,12,0,0,820
13,1,7332,0,84,8,0,0,631
20,5,6670,0,43,11,3,1,232
96,4,1880,1,56,11,0,0,262
97,0,2993,0,79,7,4,1,1186
56,2,8775,0,62,13,1,1,994
31,0,9542,1,107,11,0,0,1195
59,0,9341,1,78,9,0,0,932
15,2,2154,0,40,10,1,1,414
89,0,6521,0,72,17,4,1,1241
45,2,6429,0,50,9,4,1,106
28,3,4655,1,34,16,5,1,273
26,5,5958,0,42,7,0,0,246
92,3,7353,0,61,5,4,1,151
67,2,6882,0,83,6,3,1,287
16,2,5590,0,64,12,0,0,209
11,2,4367,1,83,6,5,1,202
26,4,6413,0,40,7,3,1,59
68,1,1672,1,99,10,4,1,543
56,4,8180,1,51,15,1,1,446
99,1,6180,1,69,12,3,1,116
80,0,6746,0,50,14,3,1,636
8,5,3886,1,77,7,3,1,509
15,5,8913,1,54,10,1,1,782
57,4,3252,1,54,10,2,1,885
24,5,208,0,64,9,0,0,553
23,1,2361,0,80,7,0,0,489
